doesn't_answer	0	1	2
be_not_respect	0	0	2
relai_on_the	0	0	1
would_be_even	0	0	2
i_wonder	0	0	2
roundli	0	0	3
observ_that	0	0	6
the_journal	0	0	11
god_gun	0	0	1
a_rise_tide	0	0	1
be_aim_at	0	0	15
would_be_terrorism'	0	0	1
next_to	0	0	14
have_express	0	0	22
will_knock_russia	0	0	2
coral_reef_will	0	0	2
support_of	0	0	98
keep	0	0	99
be_bias_against	0	0	1
a_fiendish-look_bush	0	0	2
have_elect	0	0	3
what_reaction_be	0	0	1
the_palestinian	0	0	185
the_goodi_set	0	0	1
the_freedom_of	0	0	4
hope_you'll	0	0	3
strong_commit	0	0	1
mai_prove	0	0	2
accus_the_unit	0	0	4
sorri_my	0	0	1
not_satisfi	0	0	5
stai_true	0	0	1
could_rang_from	0	0	3
foster	0	0	6
spend	0	0	43
militari_tension_in	0	0	2
be_fundament	0	0	5
ask_to	0	0	16
posit_youth_program	0	0	1
washington'_kid_glove	0	0	2
the_term	0	0	22
what_a_summer	0	0	1
demand_the_suspens	0	0	2
mai_mean_the	0	0	2
shackl_and	0	0	6
label_rogu	0	0	2
not_the_answer	0	0	2
she'_realli_somebodi	0	0	1
the_dai_septemb	0	0	1
regret_the	0	0	1
boi	0	0	12
perhap_someth	0	0	1
unit_to	0	0	5
call_on_countri	0	0	2
continu_denounc	0	0	1
critic_egypt	0	0	2
repeatedli_vow_to	0	0	1
saw_the_three	0	0	1
have_shown	0.1	0.1	20
be_wage	0	0	3
oh_my_god	0	0	1
that_aren't	0	0	7
public_that_refus	0	0	1
compar_it	0	0	2
be_that_for	0	0	2
could_be_to	0	0	1
anti-crim_crusad	0	0	1
end_without_effect	0	0	1
decis_taken	0	0	5
learnt_of	0	0	1
giuliani_make	0	0	1
thought_of_heckl	0	0	2
seldom_have_reason	0	0	1
think_she_be	0	0	1
help_peopl	0	0	7
might_face_charg	0	0	2
no_tear	0	0	2
0032-	0	0	2
an_unsound	0	0	2
treat_anybodi_wrong	0	0	1
far_better	0	0	3
mai_have	0	0	17
will_fight_on	0	0	2
be_mentor	0	0	1
wield_it	0	0	2
riot	0	0	28
to_develop_the	0	0	5
be_rule	0	0	9
would_onli_complic	0	0	1
could_not_help	0	0	1
be_uncomfort	0	0	2
who_preach	0	0	2
deliber_too	0	0	1
quietli	0	0	2
not_design_particularli	0	0	1
be_and	0	0	14
the_goal	0	0	18
not_simpli	0	0	3
provid_strong	0	0	1
have_threaten	0	0	8
be_feel_pessimist	0	0	4
be_thought_to	0	0	3
bring	0	0	99
pursuanc_of	0	0	1
my_mom_and	0	0	2
vote	0	0	254
be_compel	0	0	4
sleep	0	0	24
deserv_appreci	0	0	1
be_continu	0	0	12
new_era	0	0	2
guess_california_might	0	0	1
e	0	0	94
wield_it_author	0	0	2
at_it_again	0	0	2
shut	0	0	11
not_the_company'	0	0	1
rapproch_with	0	0	3
be_estim	0	0	8
probabl_go	0	0	1
express_gratitud	0	0	3
exert_pressur_on	0	0	2
the_land	0	0	30
the_temporari_secur	0	0	1
intent_of	0	0	11
felt_that_wai	0	0	1
they'r_actual	0	0	2
other_major	0	0	4
rice_be	0	0	2
the_report	0	0	134
rememb_the_black	0	0	1
a_costli	0	0	2
want_to_be	0	0	8
would_creat_a	0	0	1
be_concern_that	0	0	7
critic_by	0	0	5
have_sever	0	0	5
be_prejudg	0	0	2
they'r_get	0	0	4
be_wait	0	0	8
to_stop	0	0	34
have_also_voic	0	0	1
ambit	0	0	10
somewhat_soften	0	0	2
not_as	0	0	7
be_afraid_of	0	0	3
class_as	0	0	2
there_should_not	0	0	4
to_express_their	0	0	4
polar_bear	0	0	2
can_feel_sorri	0	0	1
can_overcom_their	0	0	1
you_there_stop	0	0	1
entail_the	0	0	1
paint_a_grim	0	0	1
all_my	0	0	2
tarnish_the_us	0	0	1
do_not_even	0	0	5
have_repeatedli_suggest	0	0	1
a_stori_that	0	0	1
while_the	0	0	51
foresaw_elector	0	0	4
my_warm_congratul	0	0	2
such_a_fals	0	0	2
sent_congratul_to	0	0	4
critic_swell	0	0	1
have_act_with	0	0	1
be_it	0	0	47
hard-lin_anti-western	0	0	1
consid_that	0.214285714285714	0.214285714285714	14
a_tougher_polici	0	0	2
if_we_continu	0	0	2
a_veri_construct	0	0	4
approach	0	0	78
decis_on	0	0	9
be_after_gain	0	0	1
it_be_realli	0	0	1
celebr_hi_return	0	0	1
be_interest_in	0	0	4
the_support_for	0	0	1
mai_claim_victori	0	0	2
nevertheless_it_have	0	0	1
properli_emphas	0	0	1
express_support	0	0	2
be_look	0	0	15
lai_down	0	0	1
thank_african	0	0	3
have_come_out	0	0	4
deviant_and_unfair	0	0	2
plai_a_domin	0	0	2
peac_upon_him	0	0	4
a_real_differ	0	0	1
the_last_thing	0	0	4
opt_for	0	0	9
still_smart_at	0	0	2
argentina_be_now	0	0	1
would_violat_intern	0	0	1
wrap	0	0	3
grow_public	0	0	1
decid_on	0	0	11
it'_too	0	0	2
to_forget	0	0	3
frustrat_by	0	0	1
be_decid	0	0	10
more_concern_about	0	0	2
depend_on_who	0	0	1
fierc_opposit	0	0	1
bade_farewel_to	0	0	1
usual	0	0	33
thunder_applaus_by	0	0	1
call_bush_the	0	0	1
would_not_like	0	0	1
might_face_life	0	0	2
lose_hi	0	0	1
mai_recov_the	0	0	2
tell_li	0	0	2
new_dimens_of	0	0	1
a_limp_cruise-director	0	0	1
such_sell_could	0	0	1
made_unfound	0	0	1
fraught_by	0	0	2
struggl_to	0	0	9
the_degre	0	0	3
congratul_presid	0	0	5
thrust_out	0	0	2
assess_the_achiev	0	0	1
held_on_to	0	0	2
too_have_a	0	0	1
mai_help	0	0	2
rule_in_favour	0	0	2
mani_other_understand	0	0	1
the_dire	0	0	4
be_not_at	0	0	3
curtain_an_air	0	0	1
have_alreadi_gone	0	0	3
these_fact_be	0	0	2
not_known_as	0	0	1
there_be_better	0	0	2
there_be_arguabl	0	0	2
be_offer	0	0	7
immedi_laps	0	0	1
the_resound	0	0	2
pleas_call	0	0	3
be_great	0	0	3
be_fear	0	0	8
you_and	0	0	16
have_absolut	0	0	1
the_famili	0	0	14
the_focu_now	0	0	1
work_better	0	0	1
apprais_as_an	0	0	1
be_not_credibl	0	0	1
be_surpris	0	0	14
have_caus_the	0	0	3
i_need	0	0	16
onli_want_the	0	0	3
could_destabilis_the	0	0	1
that_dedic_themselv	0	0	1
adulter_or	0	0	2
bring_hope	0	0	1
wriggl	0	0	2
the_arrest	0	0	6
critic_of_the	0	0	35
alreadi_account	0	0	2
be_disappoint	0	0	3
coup	0	0	137
be_frustrat	0	0	2
have_systemat	0	0	4
that_terribl	0	0	2
look_at_budyko	0	0	2
thank_you_so	0	0	3
sceptic_and_scorn	0	0	2
hope_for	0	0	14
heighten_concern	0	0	1
saudi_regim	0	0	1
known_collect_as	0	0	2
it'_shame	0	0	1
ground_control_mai	0	0	1
main_us_diplomat	0	0	2
will_to_starv	0	0	1
went_smoothli	0	0	3
second_chanc	0	0	2
would_prefer	0	0	3
so_overshadow	0	0	1
thei_serv	0	0	5
be_foreseen	0	0	1
found_littl_fault	0	0	1
might_becom_necessari	0	0	1
the_term_axi	0	0	3
on_wai	0	0	10
didn't_particularli_want	0	0	1
polar	0	0	14
person_demeanor	0	0	1
threaten_to_leav	0	0	2
their_courag_stand	0	0	1
be_self-confid_believ	0	0	1
yet_anoth	0	0	3
turn_it_down	0	0	1
denounc_human	0	0	2
want_kyoto_drop	0	0	2
god	0	0	52
barker_be	0	0	1
label_a_state	0	0	1
in_argentina'_defens	0	0	1
ow	0	0	32
a_dysfunct	0	0	1
brownish_cactus-infest	0	0	1
on_the_on	0	0	6
the_common	0	0	12
might_veri	0	0	1
am_worri	0	0	2
how_funni	0	0	3
be_illegitim_fighter	0	0	1
virtual	0	0	20
plot_to	0	0	16
realli_don't	0	0	5
the_prison_mai	0	0	3
reject_the_us	0	0	2
exert_increas	0	0	2
have_complet_violat	0	0	2
realli_scare	0	0	1
be_fair	0	0	5
hold_the	0	0	12
would_go	0	0	16
have_becom_an	0	0	2
the_so-cal_china	0	0	2
call_the_action	0	0	2
would_press_ahead	0	0	1
have_choke	0	0	2
will_discuss_method	0	0	1
join_us	0	0	7
have_warn_lawyer	0	0	1
held_up_pretti	0	0	1
held_out	0	0	4
explos_polit	0	0	2
high_apprais	0	0	1
would_like	0	0	28
remain_commit	0	0	3
rare_opportun	0	0	1
but_no	0	0	4
provok_much_critic	0	0	1
not_happi_with	0	0	3
call_it_provoc	0	0	1
follow_an	0	0	5
will_hopefulli	0	0	2
declar_rwanda_a	0	0	1
trigger_domest	0	0	2
portrai_an_imag	0	0	2
emphat_insist	0	0	1
an_action	0	0	3
have_caus	0	0	13
get_real_emot	0	0	1
the_plight	0	0	7
the_world_have	0	0	7
be_now_seen	0	0	1
intens_dissatisfact	0	0	1
what_spring_to	0	0	2
help_youth_becom	0	0	1
by_flash	0	0	2
learnt	0	0	11
biggest_tragedi	0	0	1
program_base	0	0	1
have_now_approv	0	0	1
draw_the_blank	0	0	1
to_support_himself	0	0	1
will_to_escap	0	0	1
no_tear_for	0	0	1
be_attempt	0	0	3
veri_good	0	0	8
be_bias	0	0	2
wasn't	0	0	13
mar_by_violenc	0	0	4
altern_applic_of	0	0	2
identifi_viewpoint_on	0	0	1
short-term	0	0	5
close_rank	0	0	7
the_most_audaci	0	0	4
be_brace_for	0	0	1
would_press	0	0	2
lump_north	0	0	1
feel_as	0	0	3
just_anyth	0	0	1
verbal_attack	0	0	1
be_a_wise	0	0	3
the_posit_of	0	0	15
seldom	0	0	1
widespread_domest_critic	0	0	2
the_system_discourag	0	0	1
provid_support_to	0	0	1
to_promis	0	0	1
the_whiff	0	0	2
the_polici_of	0	0	17
4_februari_be	0	0	8
previou	0	0	35
have_sinc	0	0	8
will_consult	0	0	1
stai_true_to	0	0	1
been_pick	0	0	1
have_onli	0	0	9
be_reproach	0	0	2
openli_take	0	0	1
am_pleas_to	0	0	4
good_becaus_thei	0	0	1
will_to	0	0	38
refus_to_recognis	0	0	4
pull_out	0	0	11
perhap_you	0	0	1
noth_will_be	0	0	2
be_so_grate	0	0	1
be_radic_oppos	0	0	1
am_afraid	0	0	3
be_larg_gossip	0	0	1
dont	0	0	2
the_chronic	0	0	1
decid_to_punish	0	0	2
have_stolen	0	0	9
feel_a_littl	0	0	1
while_american_prison	0	0	1
prioriti_with	0	0	1
go_to_be	0	0	26
well_heck	0	0	1
left_a	0	0	3
amount_to_no	0	0	2
most_valuabl	0	0	1
the_protocol	0	0	71
and_we_didn't	0	0	3
fierc_condemn	0	0	2
do_their	0	0	6
tax_dollar	0	0	2
have_save	0	0	1
demand_made	0	0	3
britain	0	0	108
inde_that_be	0	0	2
do_not_help	0	0	2
but_due	0	0	4
thi_direct_be	0	0	2
pursuanc_of_a	0	0	1
my_fist_carri	0	0	2
especi_don't	0	0	1
fell_in	0	0	3
fudg_hi	0	0	2
thi_be_not	0	0	23
which_do	0	0	9
might_provid	0	0	1
gloss_over	0	0	2
blame_for_the	0	0	5
out_of_all	0	0	2
mai_claim	0	0	2
am_ask	0	0	2
draw_the_ir	0	0	2
prefer_the	0	0	3
be_rule_by	0	0	5
made_signific	0	0	1
confid_and_high	0	0	5
racial_prejudic	0	0	2
about_whom_more	0	0	1
go_for	0	0	6
intens_dissatisfact_and	0	0	1
appeal_to	0	0	12
be_shock	0	0	2
even_though_south	0	0	1
have_been_taint	0	0	1
suspend_associ_agreement	0	0	1
be_think	0	0	3
how_much	0	0	13
constant_aggress	0	0	2
enforc_plan	0	0	2
exert	0	0	17
inde_sinc_their	0	0	1
thi_grand	0	0	2
wonder_how_that	0	0	1
the_hard	0	0	5
be_still_a	0	0	4
get_real	0	0	1
with_increas	0	0	4
the_world'_biggest	0	0	6
it_aim	0	0	3
might_open	0	0	1
feel_proud	0	0	2
will_work	0	0	3
strongli_condemn	0	0	4
creat_conflict	0	0	2
have_sign	0	0	6
prefer_the_fenc	0	0	1
suspect_of_involv	0	0	3
i'm_probabl	0	0	2
have_long_been	0	0	9
interf_in_iran'	0	0	1
decis_taken_and	0	0	1
be_will	0	0	22
our_peopl	0	0	11
do_as_much	0	0	1
it_harsh	0	0	2
clinton'	0	0	12
a_top	0	0	9
have_opt_for	0	0	3
understand_the	0	0	15
ok'	0	0	2
incit_violent_land	0	0	2
could_grow	0	0	1
the_crime	0	0	5
don't_want_to	0	0	15
file_a_complaint	0	0	2
the_uncertainti_with	0	0	1
oh_how	0	0	3
describ_iran	0	0	3
52_percent	0	0	2
would_not_support	0	0	5
mai_have_start	0	0	1
imperialist_forc	0	0	2
becam_concern_about	0	0	2
effort	0	0	197
keep_prison	0	0	2
have_stolen_zimbabwe'	0	0	2
see_those	0	0	2
could_trigger_a	0	0	2
mani_peopl_still	0	0	1
anti-soviet_hysteria	0	0	2
an_import_contribut	0	0	2
a_staunch	0	0	5
will_be_made	0	0	7
wish_success_for	0	0	4
call_mr_manlei	0	0	1
lost_ani	0	0	1
be_look_radiant	0	0	1
thi_countri_be	0	0	4
tone_of	0	0	4
have_order_the	0	0	5
extend_an_oliv	0	0	1
thei_eat_three	0	0	1
sai_go	0	0	1
liken_the_fail	0	0	1
no_end_in	0	0	1
desper_by	0	0	1
the_main_cheat	0	0	1
commit_it_have	0	0	2
as_the_biggest	0	0	2
propos_to	0	0	14
oh_you_do	0	0	2
seriou_critic_be	0	0	2
walk_on_too	0	0	1
interest_shown	0	0	2
attempt_to	0	0	69
never_stop_to	0	0	1
be_an_ugli	0	0	2
respond	0	0	45
no_reason	0	0	24
what'_more_post-sept	0	0	2
doesn't_plan	0	0	1
will_provid_job	0	0	1
request_action	0	0	1
mr_mugabe'	0	0	25
anti-soviet	0	0	2
thrust_out_hi	0	0	2
call_upon_the	0	0	1
begin_to_feel	0	0	1
have_given_taiwan	0	0	1
it_name_be	0	0	1
with_grim	0	0	1
us_as_an	0	0	3
be_count	0	0	6
declar_their_opposit	0	0	2
wave	0	0	21
the_claim_be	0	0	4
slap_sanction	0	0	2
couldn't_care_less	0	0	1
emphat_insist_on	0	0	1
be_thei	0	0	14
you_and_i	0	0	4
be_pursu	0	0	3
join_hand_to	0	0	2
be_a_mentor	0	0	1
gentli_balk_at	0	0	2
could_boost	0	0	1
and_yet	0	0	5
fear_of	0	0	11
the_specif	0	0	3
call_the_last	0	0	1
made_everyon_look	0	0	1
there_can_be	0	0	5
adopt_a_flexibl	0	0	2
i_do_not	0	0	16
be_set	0	0	21
employ_barrier	0	0	1
went	0	0	89
new	0	0	741
pleas_note	0	0	1
meant_to	0	0	13
to_voic_hi	0	0	2
and_besid_rabinowitz'	0	0	1
a_fulfil_job	0	0	1
interf	0	0	13
be_a_seriou	0	0	4
wouldn't_be_surpris	0	0	1
the_wai	0	0	73
will_storm_the	0	0	2
have_made_some	0	0	1
ban	0	0	35
made_great	0	0	4
you_won't	0	0	2
i_be	0	0	51
abstractli_recommend	0	0	1
be_overshadow	0	0	2
it'_nice_at	0	0	1
fine_with	0	0	2
the_editori	0	0	2
be_unequivoc_in	0	0	1
fell_short_of	0	0	3
someth_be_wrong	0	0	1
hardheart_uncar	0	0	1
li_and_half-li	0	0	1
at_the_invit	0	0	2
upset_the	0	0	2
can_make	0	0	9
in_the_cours	0	0	9
the_deterior_situat	0	0	1
break_free	0	0	1
when_will	0	0	2
will_like	0	0	9
the_elev	0	0	1
mire_in_uncertainti	0	0	1
start	0	0	229
these_problem_can	0	0	2
plot_with	0	0	2
which_seek_a	0	0	1
met_all	0	0	2
am_still_go	0	0	2
not_been	0	0	46
a_big	0	0	17
the_threat_launch	0	0	1
proceed_from	0	0	5
will_take_a	0	0	1
who_stole	0	0	2
slightli_better	0	0	1
the_militari	0	0	80
demand_the	0	0	14
be_not_like	0	0	4
it_would_take	0	0	4
sign_a_letter	0	0	3
firmli_oppos	0	0	4
powel_have_stress	0	0	2
fortun_europ_be	0	0	2
be_infidel	0	0	2
voic_opposit_to	0	0	1
on_thi	0	0	38
rais	0	0	84
a_violat_of	0	0	5
father	0	0	11
gloss_over_the	0	0	2
be_a_realli	0	0	3
tarnish_the	0	0	4
stiff_opposit	0	0	1
russia'	0	0	43
bode_well_for	0	0	1
mai_repres	0	0	2
by_me	0	0	1
thank_you	0	0	15
what_i	0	0	16
plai	0	0	100
beat	0	0	11
our_public	0	0	2
arrest_opposit_support	0	0	2
think_of_all	0	0	1
the_onli_foreign	0	0	1
find_out	0	0	15
yet_the_palestinian	0	0	1
it_actual_reflect	0	0	1
line_0003-	0	0	2
even_nonsport	0	0	1
friendship_with	0	0	6
but_the_govern	0	0	4
consid_further	0	0	4
from	0	0	1797
threaten_more	0	0	1
have_been_fulli	0	0	3
more_realist	0	0	2
perhap_know	0	0	1
feel_of	0	0	4
the_arabs'	0	0	1
if_you_find	0	0	2
have_place_a	0	0	1
adopt_of_the	0	0	8
on_the_verg	0	0	4
be_indulg_in	0	0	1
be_meant	0	0	5
too_high	0	0	2
so_import_to	0	0	1
be_crazi	0	0	2
sound_the_alarm	0	0	4
a_littl_bit	0	0	7
be_trump_up	0	0	2
defenseless_innoc_and	0	0	2
i'm_not_sure	0	0	3
could_turn_into	0	0	1
the_intent_of	0	0	4
stop	0	0	115
increasingli_tyrann	0	0	2
it'_an_excel	0	0	1
decre	0	0	7
the_insult_to	0	0	1
highli_put_a	0	0	1
clearli_undermin_the	0	0	2
blame_him_for	0	0	4
don_t_have	0	0	1
probabl_never_look	0	0	1
rein_in	0	0	5
aim_of	0	0	12
the_opposit	0	0	118
have_formal	0	0	3
have_made_an	0	0	3
it_can_safe	0	0	1
but_also_unintention	0	0	1
take_into	0	0	13
a_blossom_of	0	0	1
fear_and	0	0	6
the_senat_be	0	0	3
be_almost_certain	0	0	3
aren't_quit_at	0	0	2
warn_your_close	0	0	1
be_either	0	0	6
be_ask_for	0	0	5
be_also_on	0	0	5
the_decis_not	0	0	3
to_tap	0	0	1
be_wait_for	0	0	4
back_out_of	0	0	2
decis_to	0	0	44
interviewer	0	0	48
underdevelop_have	0	0	2
have_ani	0	0	30
i_need_to	0	0	10
to_whom_we	0	0	1
they'r_voic	0	0	1
refer	0	0	103
have_the_intent	0	0	2
be_readi	0	0	27
militari	0	0	516
be_like	0	0	42
simultan_rais	0	0	1
with_children	0	0	4
anti-chavez	0	0	2
could_support	0	0	1
rais_the_question	0	0	1
the_bottom	0	0	7
be_a_mileston	0	0	1
make_all_kind	0	0	1
forcibl	0	0	2
be_live_in	0	0	4
have_continu	0	0	4
immedi_blast	0	0	2
just_like	0	0	8
contain_littl	0	0	2
be_line_up	0	0	2
cannot_bui	0	0	1
forcibl_want	0	0	2
the_president'_strong	0	0	1
the_brutal_of	0	0	1
have_been_prais	0	0	2
systemat_steal_the	0	0	3
took_it_upon	0	0	2
want_to_maintain	0	0	2
hi_dynam	0	0	1
be_wrong	0	0	7
in_protest_against	0	0	3
mai_be	0	0	45
it_should_be	0	0	10
the_commerci_be	0	0	1
be_taken	0	0	58
be_so_wonder	0	0	1
undeclar_war	0	0	1
have_come_up	0	0	2
made_great_contribut	0	0	2
thank_you_veri	0	0	1
although_copithorn	0	0	1
it'_tough	0	0	1
settl_settl	0	0	1
withheld_their	0	0	1
coral	0	0	2
spell_seriou	0	0	2
vindic_for	0	0	1
out_of	0	0	150
part_of_an	0	0	8
call_bush	0	0	1
an_axi	0	0	35
in_support	0	0	23
as_be_unsolv	0	0	1
summarili	0	0	2
verifi_it	0	0	1
mai_requir	0	0	1
it_commit_to	0	0	6
request_for	0	0	5
reckless_conclus	0	0	2
do_not_wonder	0	0	1
have_wish	0	0	2
thi_menac	0	0	1
the_opportun_be	0	0	1
veri_good_stori	0	0	1
if_ani_peopl	0	0	1
fell_in_love	0	0	1
be_remark	0	0	2
turn_thug	0	0	2
but_for_each	0	0	2
vulner_to	0	0	3
don't_see_ani	0	0	1
can_store_more	0	0	1
valuabl_effort	0	0	1
the_report_do	0	0	2
offer_america'_critic	0	0	1
have_been_invit	0	0	2
have_set_it	0	0	2
next	0	0	196
a_mistak	0	0	8
be_also_call	0	0	2
shalim_might	0	0	1
contain	0	0	52
wasn't_even_what	0	0	1
will_put	0	0	7
pleas_to_note	0	0	1
be_a_kind	0	0	2
would_promot	0	0	2
have_embrac	0	0	1
be_sheer_li	0	0	1
commit_themselv	0	0	3
refus_to_back	0	0	1
famou_wrongdoer	0	0	1
it_valu_li	0	0	2
have_ignor	0	0	4
consist_oppos	0	0	2
we_fought_for	0	0	1
submit_to	0	0	7
outcri_over	0	0	1
i'm_up_to	0	0	1
have_grave	0	0	1
check_us	0	0	1
they'r_readi	0	0	1
violent_reaction	0	0	2
shot_dead_for	0	0	2
main_foreign	0	0	2
took_to_the	0	0	4
be_a_littl	0	0	4
grew	0	0	16
be_brace	0	0	1
us_of_'axi	0	0	1
that_be_my	0	0	2
eat	0	0	12
crimin_of	0	0	1
forgot_all_principl	0	0	1
stymi_stop_obstruct	0	0	1
should_reflect_on	0	0	1
publicli	0	0	12
continu_to_urg	0	0	1
beneficiari_of_the	0	0	4
arrog_toward	0	0	1
refus_to_bow	0	0	3
increas_in	0	0	45
constant	0	0	12
have_sign_a	0	0	1
their_love_on	0	0	2
oh_realli	0	0	3
why_be	0	0	7
give_a_gener	0	0	2
highli_put	0	0	1
put_their	0	0	3
it_militari_might	0	0	1
the_us_evalu	0	0	2
our_import_partnership	0	0	1
you_don't_know	0	0	4
onc_again_repeat	0	0	1
vow_to	0	0	10
be_seeth	0	0	4
slam	0	0	10
an_unfavour_report	0	0	1
have_manag	0	0	4
could_becom_involv	0	0	1
will_consult_with	0	0	1
list_the_creation	0	0	1
most_frantic_lobbi	0	0	1
realli_realli_sad	0	0	1
the_differ_be	0	0	3
still_persist_in	0	0	2
label	0	0	31
neg_affect	0	0	2
hope_you'll_consid	0	0	1
focus	0	0	17
categor_as	0	0	2
overconfid_of_hi	0	0	1
polici_of_elimin	0	0	2
persist_tri_to	0	0	2
for_all_hi	0	0	1
begin	0	0	112
have_other	0	0	4
adopt_of	0	0	20
thei_don't_live	0	0	1
no_great	0	0	2
undoubtedli_the	0	0	1
fait	0	0	2
what'_differ	0	0	4
be_invit	0	0	8
congratul_on	0	0	2
we'r_us_to	0	0	1
your_support_of	0	0	6
will_probabl_lift	0	0	1
he_have_call	0	0	3
discuss	0	0	135
have_urg	0	0	5
refer_to	0	0	82
they'r_voic_activ	0	0	1
d_i	0	0	1
by_me_so	0	0	1
concern_that	0	0	19
so_telegen_lament	0	0	1
just_a	0	0	21
ever-subtl	0	0	1
blame_racism	0	0	1
the_logist	0	0	2
regard_as_enemi	0	0	2
be_look_to	0	0	1
that_they'v_read	0	0	1
brag_about	0	0	1
underdevelop_have_serious	0	0	2
russia'_agricultur_will	0	0	2
still_persist	0	0	2
spell	0	0	9
feel_sorri_for	0	0	2
like_to_bui	0	0	2
have_thoroughli_unmask	0	0	1
have_sought	0	0	4
a_littl	0	0	29
my_fist	0	0	2
call_for_voluntari	0.285714285714286	0.285714285714286	7
not_be_too	0	0	1
the_trip	0	0	12
polici_have	0	0	10
the_axi_of	0	0	54
prefer_to	0	0	5
how_in_the	0	0	1
have_a_poor	0	0	2
begin_to_wonder	0	0	1
veri_strong_concern	0	0	1
not_happi	0	0	5
five_hundr_taliban	0	0	2
be_afraid	0	0	5
no_doubt	0	0	13
brand_as	0	0	4
britain_and	0	0	27
fulli_support	0	0	3
mai_annoi_china	0	0	1
why	0	0	103
the_insult	0	0	2
sigh	0	0	3
humili_of	0	0	2
would_seek	0	0	4
foster_and_support	0	0	2
a_deep	0	0	8
for_exampl_a	0	0	1
do_not_minc	0	0	2
join_in	0	0	8
don't_know_of	0	0	2
thought_we	0	0	2
don't_have	0	0	26
they'r_a_pain	0	0	1
have_relentlessli	0	0	1
deserv_everi_penni	0	0	1
rather_than_forc	0	0	1
disappoint_her	0	0	1
the_deep_blue	0	0	1
be_optimist_about	0	0	2
have_struck	0	0	3
ask_to_paint	0	0	2
what'_more	0	0	3
would_go_a	0	0	1
the_great_leader	0	0	6
lost_over_two	0	0	1
we_be_not	0	0	17
promis_be_cheap	0	0	1
be_even	0	0	21
express_regret	0	0	2
make_no	0	0	3
withdrew	0	0	11
be_illegitim	0	0	5
the_plan_propos	0	0	2
spoke_of	0	0	4
abov_all_the	0	0	3
have_aggrav	0	0	1
popular_support	0	0	8
angri_anti-u	0	0	1
public_receiv	0	0	1
give_new_life	0	0	1
how_caprici_japan	0	0	2
have_a_good	0	0	4
predict_that_busi	0	0	1
final_michael	0	0	1
when_will_a	0	0	2
have_increasingli_becom	0	0	3
thi_occup_and	0	0	1
might_becom_involv	0	0	1
serv_our	0	0	2
view_on	0	0	14
disdain_and	0	0	2
the_palestinian_peopl	0	0	26
caus_him	0	0	2
be_dream_of	0	0	1
realli_realli_hate	0	0	1
even_more	0	0	26
increasingli_oppress	0	0	1
grew_so_unhappi	0	0	1
it'_as	0	0	1
reap	0	0	7
respect_or_recognis	0	0	2
the_extrem	0	0	6
could_serv_to	0	0	2
the_declin	0	0	10
how_must_local	0	0	2
fun_and	0	0	3
the_threat	0	0	14
that'_kind_of	0	0	1
how_must	0	0	2
request	0	0	58
mai_be_so	0	0	1
continu_success	0	0	1
write_a_goodby	0	0	1
maintain_physic	0	0	1
look_at	0	0	40
and_hi	0	0	90
accus_america	0	0	2
with_typic_understat	0	0	1
mr_mugabe'_tough	0	0	2
not_daylight_robberi	0	0	4
secretli_plan_to	0	0	1
which_forgot_the	0	0	1
not_onli_drew	0	0	2
specul_swirl	0	0	1
your_quick	0	0	1
be_inspir	0	0	2
should_join	0	0	1
launch	0	0	160
opposit_by	0	0	7
hi_view	0	0	9
in_honor	0	0	2
non-farm	0	0	2
fail_to_probe	0	0	1
the_intent	0	0	5
have_ignor_it	0	0	2
if_the_prosecution'	0	0	1
the_insist	0	0	1
tacitli	0	0	2
could_perhap	0	0	1
featur_enough_activ	0	0	1
support_the	0	0	67
a_countri	0	0	44
leav_the_vote	0	0	1
be_wait_to	0	0	2
made_reckless_threat	0	0	1
could_talk	0	0	1
talk_to_them	0	0	4
coup_farc	0	0	1
have_file	0	0	1
sharpli_criticis	0	0	1
persist_in	0	0	4
recal	0	0	44
critic_for	0	0	3
led_by_a	0	0	2
unit_to_defend	0	0	2
laid	0	0	16
have_threaten_to	0	0	7
you'r_make	0	0	1
the_us-mad	0	0	1
not_a_fool	0	0	2
continu_it_debat	0	0	2
thi_loathsom_action	0	0	2
claim_prison_be	0	0	1
the_most_magnific	0	0	1
said_optimist_that	0	0	1
mark_your	0	0	1
protest_and_demonstr	0	0	1
be_indiffer_toward	0	0	1
reproach_it	0	0	2
be_worri_by	0	0	1
turn_a	0	0	10
be_move_in	0	0	3
accus_mugabe'	0	0	2
call_it	0	0	13
will_put_up	0	0	2
be_stun_by	0	0	1
skillfulli_bulli	0	0	1
an_action_campaign	0	0	1
have_all	0	0	20
cater_to_the	0	0	3
tout	0	0	1
be_even_less	0	0	2
by_wai	0	0	1
wage_a_ruthless	0	0	2
collect_express	0	0	1
summarili_dismiss_it	0	0	2
if_on	0	0	10
strategi	0	0	66
be_not_prepar	0	0	3
friendli_relat	0	0	6
that'_a_fair	0	0	1
dismiss_the_critic	0	0	2
beat_me	0	0	1
got_to	0	0	18
be_rush_to	0	0	2
critic_flore_for	0	0	1
denounc_the_report	0	0	2
be_well_known	0	0	2
signific_step	0	0	1
be_horribl	0	0	3
who_account	0	0	2
defend_the_unit	0	0	1
move_awai_from	0	0	4
win_despit_bias	0	0	2
brand_as_the	0	0	1
enforc	0	0	20
duli_punish	0	0	1
wear_bright	0	0	1
it_cannot_integr	0	0	1
peddl_product	0	0	1
should_consid	0	0	2
